name,x,y,z,vx,vy,vz,epoch,reduc_epoch,part_idx
153201 (2000 WO107),0.02024077873598787,-0.02061372946278928,0.001828321174446342,0.01130996786415711,0.008935477033129757,0.001367714972420779,2459182.48866,0.15876000002026558,0
153201 (2000 WO107),0.02023659404692897,-0.02061703558960258,0.001827815119827262,0.01130997152225482,0.008935477551933317,0.001367715222954885,2459182.48903,0.1591300000436604,0
153201 (2000 WO107),0.02023240935651651,-0.02062034171660807,0.001827309065115468,0.01130997518044221,0.008935478071762664,0.001367715473421533,2459182.4894,0.15950000006705523,0
153201 (2000 WO107),0.02022811156410828,-0.02062373719926637,0.001826789333050594,0.01130997893759359,0.008935478606709301,0.00136771573058738,2459182.48978,0.15988000016659498,0
153201 (2000 WO107),0.02022392687096784,-0.02062704332665028,0.001826283278152844,0.01130998259596263,0.008935479128617942,0.001367715980917282,2459182.49015,0.1602500001899898,0
153201 (2000 WO107),0.02021555748061037,-0.02063365558201077,0.001825271168077874,0.0113099899129693,0.008935480175512638,0.001367716481374694,2459182.49089,0.16099000023677945,0
153201 (2000 WO107),0.02020718808483824,-0.02064026783814742,0.001824259057632525,0.01130999723033371,0.008935481226510578,0.001367716981562241,2459182.49163,0.1617300002835691,0
153201 (2000 WO107),0.02020300338492934,-0.02064357396650166,0.001823753002272111,0.01131000088914993,0.008935481753548276,0.001367717231554809,2459182.492,0.16210000030696392,0
153201 (2000 WO107),0.02019881868365097,-0.02064688009506309,0.001823246946817181,0.01131000454805545,0.008935482281611808,0.001367717481479906,2459182.49237,0.16247000033035874,0
153201 (2000 WO107),0.02019463398101883,-0.02065018622382033,0.001822740891269961,0.01131000820705019,0.008935482810701176,0.00136771773133753,2459182.49274,0.16284000035375357,0
153201 (2000 WO107),0.02019044927704855,-0.02065349235276126,0.001822234835632095,0.0113100118661341,0.00893548334081638,0.001367717981127677,2459182.49311,0.1632100003771484,0
153201 (2000 WO107),0.02018637767273256,-0.02065670912638554,0.001821742457187217,0.01131001542640865,0.008935483857588671,0.001367718224101921,2459182.49347,0.16357000032439828,0
153201 (2000 WO107),0.02018219296607535,-0.02066001525572648,0.001821236401365208,0.01131001908566837,0.008935484389727855,0.001367718473758935,2459182.49384,0.1639400003477931,0
153201 (2000 WO107),0.02017800825808001,-0.02066332138525217,0.001820730345452583,0.01131002274501709,0.00893548492289289,0.001367718723348466,2459182.49421,0.16431000037118793,0
153201 (2000 WO107),0.0201738235487305,-0.02066662751497556,0.001820224289447834,0.01131002640445477,0.00893548545708379,0.001367718972870517,2459182.49458,0.16468000039458275,0
153201 (2000 WO107),0.02016963883801142,-0.02066993364490865,0.001819718233348787,0.0113100300639814,0.008935485992300565,0.001367719222325082,2459182.49495,0.16505000041797757,0
153201 (2000 WO107),0.02016545412593828,-0.02067323977504004,0.001819212177157449,0.01131003372359689,0.008935486528543219,0.001367719471712162,2459182.49532,0.1654200004413724,0
153201 (2000 WO107),0.02016126941778556,-0.02067654590120313,0.001818706121511699,0.01131003738329658,0.008935487065811076,0.001367719721031438,2459182.49569,0.16578999999910593,0
153201 (2000 WO107),0.0201570847030199,-0.02067985203172019,0.001818200065137714,0.01131004104308964,0.008935487604105494,0.001367719970283538,2459182.49606,0.16616000002250075,0
153201 (2000 WO107),0.02015289998690018,-0.02068315816243626,0.001817694008671578,0.01131004470297141,0.008935488143425808,0.001367720219468149,2459182.49643,0.16653000004589558,0
153201 (2000 WO107),0.02014871526941054,-0.02068646429336444,0.00181718795211137,0.01131004836294185,0.00893548868377203,0.001367720468585264,2459182.4968,0.1669000000692904,0
153201 (2000 WO107),0.02014034583038439,-0.02069307655580919,0.001816175838716309,0.01131005568314849,0.008935489767542196,0.001367720966617008,2459182.49754,0.16764000011608005,0
153201 (2000 WO107),0.02013616110884763,-0.02069638268732664,0.001815669781881452,0.01131005934338459,0.008935490310966156,0.001367721215531631,2459182.49791,0.16801000013947487,0
153201 (2000 WO107),0.02013197638594101,-0.02069968881905759,0.001815163724952804,0.01131006300370915,0.008935490855416044,0.001367721464378754,2459182.49828,0.1683800001628697,0
153201 (2000 WO107),0.02012779166168001,-0.02070299495099004,0.001814657667932003,0.01131006666412212,0.008935491400891867,0.001367721713158376,2459182.49865,0.16875000018626451,0
153201 (2000 WO107),0.02012360693608038,-0.02070630108311239,0.001814151610821022,0.01131007032462342,0.008935491947393629,0.001367721961870492,2459182.49902,0.16912000020965934,0
153201 (2000 WO107),0.02011942220912618,-0.02070960721543723,0.001813645553618097,0.01131007398521302,0.008935492494921333,0.001367722210515102,2459182.49939,0.16949000023305416,0
153201 (2000 WO107),0.02011535058243143,-0.02071282399237211,0.001813153173649061,0.01131007754695174,0.008935493028635619,0.001367722452374743,2459182.49975,0.16985000018030405,0
153201 (2000 WO107),0.02011116585280509,-0.02071613012509741,0.00181264711626469,0.0113100812077154,0.008935493578187506,0.00136772270088616,2459182.50012,0.17022000020369887,0
153201 (2000 WO107),0.01970569307744402,-0.02103646858368632,0.001763613829535706,0.01131043631623189,0.008935551691966352,0.001367746459192385,2459182.53597,0.20607000030577183,0
153201 (2000 WO107),0.01970162132030841,-0.02103968538194992,0.001763121440838285,0.01131043988621251,0.008935552324404105,0.001367746694549949,2459182.53633,0.20643000025302172,0
153201 (2000 WO107),0.01969743645661504,-0.02104299153663345,0.001762615374485581,0.011310443555442,0.008935552975422525,0.001367746936378505,2459182.5367,0.20680000027641654,0
153201 (2000 WO107),0.01969325159156395,-0.02104629769155796,0.001762109308043295,0.01131044722475457,0.008935553627467655,0.001367747178139382,2459182.53707,0.20717000029981136,0
153201 (2000 WO107),0.01968906672513947,-0.02104960384673601,0.001761603241509761,0.01131045089415019,0.00893555428053951,0.001367747419832579,2459182.53744,0.2075400003232062,0
153201 (2000 WO107),0.01968488185735734,-0.02105291000215576,0.001761097174886786,0.0113104545636288,0.00893555493463809,0.001367747661458093,2459182.53781,0.207910000346601,0
153201 (2000 WO107),0.01968069698823313,-0.02105621615780594,0.001760591108176277,0.01131045823319031,0.008935555589763397,0.001367747903015918,2459182.53818,0.20828000036999583,0
153201 (2000 WO107),0.01967651211775126,-0.02105952231369843,0.001760085041376428,0.0113104619028347,0.008935556245915452,0.001367748144506059,2459182.53855,0.20865000039339066,0
153201 (2000 WO107),0.01967232724589585,-0.02106282846984607,0.001759578974485377,0.01131046557256194,0.008935556903094263,0.001367748385928511,2459182.53892,0.20902000041678548,0
153201 (2000 WO107),0.01966814237268263,-0.02106613462623698,0.001759072907504975,0.01131046924237195,0.008935557561299837,0.001367748627283276,2459182.53929,0.2093900004401803,0
153201 (2000 WO107),0.01966395750338625,-0.02106944077870465,0.001758566841073145,0.01131047291226007,0.008935558220531346,0.001367748868570044,2459182.53966,0.20975999999791384,0
153201 (2000 WO107),0.01965558775020185,-0.02107605309268256,0.001757554706669872,0.01131048025229349,0.008935559542076362,0.001367749350941103,2459182.5404,0.21050000004470348,0
153201 (2000 WO107),0.01964721799155434,-0.02108266540766406,0.001756542571905752,0.01131048759265725,0.008935560867728573,0.001367749833041379,2459182.54114,0.21124000009149313,0
153201 (2000 WO107),0.01963884822750618,-0.02108927772360392,0.001755530436788967,0.01131049493335087,0.00893556219748803,0.001367750314870855,2459182.54188,0.21198000013828278,0
153201 (2000 WO107),0.01963477644926829,-0.02109249452565259,0.001755038046703778,0.01131049850461755,0.008935562845883023,0.001367750549176418,2459182.54224,0.21234000008553267,0
153201 (2000 WO107),0.01963059156388585,-0.02109580068423184,0.001754531978924917,0.01131050217516805,0.008935563513302084,0.001367750789923726,2459182.54261,0.2127100001089275,0
153201 (2000 WO107),0.01962640667613034,-0.02109910684385838,0.001754025910934595,0.01131050584580171,0.008935564181748179,0.00136775103060339,2459182.54298,0.2130800001323223,0
153201 (2000 WO107),0.01962222178828136,-0.02110241300273552,0.00175351984300777,0.01131050951651648,0.008935564851220901,0.00136775127121527,2459182.54335,0.21345000015571713,0
153201 (2000 WO107),0.01961803689955805,-0.02110571916147874,0.001753013775050561,0.01131051318731298,0.008935565521720406,0.001367751511759416,2459182.54372,0.21382000017911196,0
153201 (2000 WO107),0.01961385200874284,-0.02110902532104897,0.001752507706915647,0.01131051685819227,0.008935566193246916,0.00136775175223589,2459182.54409,0.21419000020250678,0
153201 (2000 WO107),0.01960966711656946,-0.02111233148086778,0.001752001638691672,0.01131052052915361,0.00893556686580031,0.001367751992644654,2459182.54446,0.2145600002259016,0
153201 (2000 WO107),0.01960548222302209,-0.0211156376409477,0.001751495570377064,0.011310524200197,0.008935567539380606,0.001367752232985705,2459182.54483,0.21493000024929643,0
153201 (2000 WO107),0.01960129732811637,-0.02111894380127723,0.001750989501973519,0.01131052787132235,0.008935568213987806,0.001367752473259036,2459182.5452,0.21530000027269125,0
153201 (2000 WO107),0.01959711243186808,-0.02112224996184428,0.001750483433482856,0.01131053154252961,0.008935568889621912,0.001367752713464652,2459182.54557,0.21567000029608607,0
153201 (2000 WO107),0.01958455773494139,-0.0211321684450725,0.001748965227474125,0.01131054255664242,0.008935570922685807,0.00136775343367518,2459182.54668,0.21678000036627054,0
153201 (2000 WO107),0.01958025973220236,-0.02113556395887832,0.001748445481624269,0.01131054632740478,0.008935571620812589,0.001367753680093439,2459182.54706,0.217160000000149,0
153201 (2000 WO107),0.01957607482910945,-0.02113887012071899,0.001747939412685339,0.0113105499990231,0.008935572301609154,0.001367753919958615,2459182.54743,0.21753000002354383,0
153201 (2000 WO107),0.01957188992467382,-0.02114217628279959,0.001747433343659519,0.01131055367072302,0.008935572983432684,0.001367754159756061,2459182.5478,0.21790000004693866,0
153201 (2000 WO107),0.01956770501887963,-0.02114548244513276,0.001746927274544958,0.0113105573425045,0.008935573666283187,0.00136775439948578,2459182.54817,0.21827000007033348,0
153201 (2000 WO107),0.0195635201117111,-0.02114878860773096,0.001746421205339948,0.01131056101436751,0.008935574350160683,0.001367754639147768,2459182.54854,0.2186400000937283,0
153201 (2000 WO107),0.0195594483096995,-0.02115200541414551,0.001745928813700006,0.01131056458706842,0.008935575016540596,0.001367754872267346,2459182.5489,0.2190000000409782,0
153201 (2000 WO107),0.01955526339986621,-0.02115531157723146,0.001745422744321809,0.0113105682590921,0.008935575702444328,0.001367755111795701,2459182.54927,0.21937000006437302,0
153201 (2000 WO107),0.01955107848865852,-0.02115861774058368,0.001744916674853319,0.01131057193119715,0.00893557638937508,0.001367755351256321,2459182.54964,0.21974000008776784,0
153201 (2000 WO107),0.01954689357609217,-0.02116192390418996,0.001744410605296139,0.01131057560338352,0.008935577077332854,0.001367755590649203,2459182.55001,0.22011000011116266,0
153201 (2000 WO107),0.01954270866218287,-0.02116523006803904,0.001743904535652225,0.01131057927565114,0.008935577766317655,0.001367755829974347,2459182.55038,0.22048000013455749,0
153201 (2000 WO107),0.01953852374691465,-0.02116853623214318,0.001743398465919834,0.01131058294799998,0.008935578456329498,0.00136775606923175,2459182.55075,0.2208500001579523,0
153201 (2000 WO107),0.0195343388302721,-0.02117184239651483,0.001742892396097038,0.01131058662042999,0.0089355791473684,0.001367756308421415,2459182.55112,0.22122000018134713,0
153201 (2000 WO107),0.01953015391227064,-0.02117514856114263,0.001742386326185751,0.01131059029294111,0.008935579839434361,0.001367756547543334,2459182.55149,0.22159000020474195,0
153201 (2000 WO107),0.01951759915014456,-0.02118506705654024,0.001740868115924948,0.01131060131096063,0.00893558192179469,0.001367757264502618,2459182.5526,0.22270000027492642,0
153201 (2000 WO107),0.01951341422670754,-0.02118837322219515,0.001740362045659918,0.01131060498379571,0.008935582617968991,0.001367757503353552,2459182.55297,0.22307000029832125,0
153201 (2000 WO107),0.01950922930192735,-0.02119167938809578,0.001739855975308438,0.01131060865671163,0.00893558331517039,0.001367757742136733,2459182.55334,0.22344000032171607,0
153201 (2000 WO107),0.01950504437578806,-0.02119498555425445,0.001739349904868586,0.01131061232970836,0.008935584013398909,0.00136775798085216,2459182.55371,0.2238100003451109,0
153201 (2000 WO107),0.01949667451940109,-0.02120159788737219,0.001738337763720372,0.0113106196759441,0.008935585412937349,0.001367758458079756,2459182.55445,0.22455000039190054,0
153201 (2000 WO107),0.01949248958918469,-0.02120490405430774,0.00173783169301566,0.01131062334918296,0.008935586114247274,0.001367758696591918,2459182.55482,0.22492000041529536,0
153201 (2000 WO107),0.01948830466005894,-0.02120821021956623,0.001737325622519101,0.0113106270225003,0.008935586816583964,0.001367758935036183,2459182.55519,0.22529000043869019,0
153201 (2000 WO107),0.02081452069622859,-0.02016043435416731,0.001897704472599189,0.01130946718149052,0.008935415610734458,0.001367679984295348,2459182.43793,0.10803000023588538,1
153201 (2000 WO107),0.02081146713738112,-0.02016284691827677,0.001897335198693582,0.01130946984156995,0.008935415886621284,0.001367680173860732,2459182.4382,0.10830000042915344,1
153201 (2000 WO107),0.02080841358324536,-0.02016525947816947,0.001896965925393528,0.01130947250169626,0.008935416163053564,0.001367680363389994,2459182.43847,0.10857000015676022,1
153201 (2000 WO107),0.02080547311872163,-0.02016758268746526,0.001896610328313316,0.01130947506335187,0.00893541642976398,0.0013676805458661,2459182.43873,0.10883000027388334,1
153201 (2000 WO107),0.02080241956317602,-0.02016999524750481,0.00189624105491294,0.01130947772357941,0.008935416707267895,0.001367680735325118,2459182.439,0.10910000000149012,1
153201 (2000 WO107),0.02079936600165362,-0.02017240781177415,0.001895871780825372,0.01130948038386306,0.008935416985318214,0.001367680924748677,2459182.43927,0.10937000019475818,1
153201 (2000 WO107),0.02079642553509619,-0.02017473102127177,0.001895516183601148,0.01130948294566572,0.00893541725358628,0.001367681107122676,2459182.43953,0.1096300003118813,1
153201 (2000 WO107),0.0207933719774224,-0.02017714358153401,0.001895146910049243,0.0113094856060459,0.008935417532707763,0.001367681296475658,2459182.4398,0.10990000003948808,1
153201 (2000 WO107),0.02079043150950712,-0.02017946679117393,0.001894791312728202,0.01130948816794588,0.00893541780200778,0.001367681478782009,2459182.44006,0.1101600001566112,1
153201 (2000 WO107),0.02078737794516472,-0.02018187935573926,0.001894422038439954,0.01130949082843167,0.00893541808220139,0.001367681668065063,2459182.44033,0.11043000034987926,1
153201 (2000 WO107),0.0207843243853625,-0.02018429191622534,0.001894052764736587,0.01130949348896432,0.008935418362940449,0.001367681857312004,2459182.4406,0.11070000007748604,1
153201 (2000 WO107),0.02078138391538199,-0.02018661512609361,0.001893697167267991,0.01130949605101108,0.008935418633798148,0.001367682039516238,2459182.44086,0.11096000019460917,1
153201 (2000 WO107),0.02077833034891106,-0.02018902769088353,0.001893327892828332,0.01130949871164923,0.008935418915609344,0.001367682228693247,2459182.44113,0.11123000038787723,1
153201 (2000 WO107),0.02076928274635077,-0.02019617602669661,0.001892233746768367,0.01130950659531782,0.008935419753810164,0.001367682789007206,2459182.44193,0.11203000042587519,1
153201 (2000 WO107),0.02076622918229145,-0.02019858858763441,0.001891864472762309,0.01130950925615488,0.008935420037784405,0.001367682978042043,2459182.4422,0.11230000015348196,1
153201 (2000 WO107),0.0207632887082428,-0.02020091179791444,0.001891508875006049,0.01130951181849461,0.008935420311757465,0.001367683160042021,2459182.44246,0.11256000027060509,1
153201 (2000 WO107),0.02075424109519671,-0.02020806013484757,0.00189041472820119,0.01130951970291189,0.008935421157926485,0.001367683719833535,2459182.44326,0.11336000030860305,1
153201 (2000 WO107),0.02075130061841621,-0.02021038334543093,0.001890059130250139,0.01130952226544538,0.008935421433963508,0.001367683901698184,2459182.44352,0.11362000042572618,1
153201 (2000 WO107),0.02074824705012594,-0.02021279590682299,0.001889689855943793,0.0113095249265842,0.008935421721152756,0.001367684090522215,2459182.44379,0.11389000015333295,1
153201 (2000 WO107),0.02074519347584294,-0.02021520847245948,0.001889320580948562,0.0113095275877788,0.008935422008888451,0.001367684279310774,2459182.44406,0.11416000034660101,1
153201 (2000 WO107),0.02074225300228661,-0.02021753167909745,0.001888964983489964,0.0113095301504537,0.008935422286482687,0.00136768446107295,2459182.44432,0.11441999999806285,1
153201 (2000 WO107),0.0207391994266087,-0.02021994424487475,0.001888595708396569,0.01130953281174868,0.008935422575290054,0.001367684649791232,2459182.44459,0.11469000019133091,1
153201 (2000 WO107),0.02073625894640422,-0.02022226745583902,0.001888240110201967,0.01130953537452483,0.008935422853916788,0.001367684831486062,2459182.44485,0.11495000030845404,1
153201 (2000 WO107),0.02073320537457452,-0.02022468001761494,0.001887870835644547,0.01130953803591554,0.008935423143795343,0.001367685020133741,2459182.44512,0.11522000003606081,1
153201 (2000 WO107),0.02073015179676759,-0.02022709258362377,0.001887501560400254,0.01130954069736191,0.008935423434220357,0.00136768520874594,2459182.44539,0.11549000022932887,1
153201 (2000 WO107),0.02072721131452841,-0.02022941579479961,0.001887145962062225,0.01130954326028377,0.008935423714404813,0.001367685390338613,2459182.44565,0.115750000346452,1
153201 (2000 WO107),0.02072415774056954,-0.02023182835680793,0.001886776687353904,0.01130954592182575,0.008935424005901017,0.001367685578880205,2459182.44592,0.11602000007405877,1
153201 (2000 WO107),0.02072110416061765,-0.02023424092306177,0.001886407411956908,0.01130954858342335,0.008935424297943681,0.001367685767386316,2459182.44619,0.11629000026732683,1
153201 (2000 WO107),0.02071816367634393,-0.02023656413445041,0.001886051813475381,0.01130955114649074,0.008935424579685871,0.001367685948876829,2459182.44645,0.11655000038444996,1
153201 (2000 WO107),0.02071511010025564,-0.02023897669669264,0.001885682538616435,0.01130955380818382,0.008935424872799727,0.001367686137312328,2459182.44672,0.11682000011205673,1
153201 (2000 WO107),0.02071205651817452,-0.02024138926318089,0.00188531326306865,0.01130955646993244,0.008935425166460054,0.001367686325712345,2459182.44699,0.11709000030532479,1
153201 (2000 WO107),0.02070911603183448,-0.0202437124748075,0.001884957664440158,0.01130955903314523,0.008935425449760004,0.001367686507100691,2459182.44725,0.11735000042244792,1
153201 (2000 WO107),0.02070606245361681,-0.02024612503728471,0.001884588389430348,0.01130956169498921,0.00893542574449153,0.00136768669543009,2459182.44752,0.1176200001500547,1
153201 (2000 WO107),0.02070312196591826,-0.02024844824906186,0.001884232790705794,0.01130956425829822,0.00893542602882349,0.001367686876750746,2459182.44778,0.11788000026717782,1
153201 (2000 WO107),0.02070006838628985,-0.02025086081169548,0.001883863515596165,0.01130956692024208,0.008935426324626721,0.001367687065009851,2459182.44805,0.1181499999947846,1
153201 (2000 WO107),0.02069701480066836,-0.02025327337857622,0.001883494239797906,0.01130956958224139,0.008935426620976435,0.00136768725323347,2459182.44832,0.11842000018805265,1
153201 (2000 WO107),0.02069407431093487,-0.02025559659056918,0.001883138640930184,0.01130957214569548,0.00893542690686616,0.001367687434451947,2459182.44858,0.11868000030517578,1
153201 (2000 WO107),0.02069102072917674,-0.02025800915344021,0.001882769365670093,0.01130957480778995,0.008935427204287074,0.001367687622604943,2459182.44885,0.11895000003278255,1
153201 (2000 WO107),0.02068796714142563,-0.02026042172055863,0.001882400089721316,0.01130957746993981,0.008935427502254479,0.001367687810722447,2459182.44912,0.11922000022605062,1
153201 (2000 WO107),0.02068502664962562,-0.02026274493279306,0.001882044490706793,0.01130958003353883,0.00893542778970199,0.001367687991838742,2459182.44938,0.11948000034317374,1
153201 (2000 WO107),0.02068197306573776,-0.02026515749590283,0.001881675215296215,0.01130958269578373,0.008935428088740604,0.00136768817988562,2459182.44965,0.11975000007078052,1
153201 (2000 WO107),0.02067891947587252,-0.02026757006324799,0.001881305939198808,0.01130958535808395,0.008935428388325704,0.001367688367897006,2459182.44992,0.12002000026404858,1
153201 (2000 WO107),0.02067597898200584,-0.02026989327572508,0.001880950340037508,0.01130958792182772,0.008935428677331008,0.001367688548911109,2459182.45018,0.1202800003811717,1
153201 (2000 WO107),0.02067281229922855,-0.02027239519403895,0.001880567387485949,0.01130959068283193,0.008935428989133324,0.001367688743812005,2459182.45046,0.12056000018492341,1
153201 (2000 WO107),0.0206698718039931,-0.0202747184066603,0.001880211788228795,0.01130959324667329,0.008935429279190138,0.001367688924757123,2459182.45072,0.12082000030204654,1
153201 (2000 WO107),0.02066681821653768,-0.02027713097017233,0.001879842512566274,0.01130959590916976,0.008935429580938414,0.001367689112626243,2459182.45099,0.12109000002965331,1
153201 (2000 WO107),0.02066376462310483,-0.02027954353792103,0.00187947323621721,0.01130959857172145,0.008935429883233191,0.001367689300459864,2459182.45126,0.12136000022292137,1
153201 (2000 WO107),0.02066082412580262,-0.02028186675078713,0.001879117636813478,0.01130960113570728,0.008935430174847823,0.001367689481302785,2459182.45152,0.1216200003400445,1
153201 (2000 WO107),0.0206517764413164,-0.02028901509562031,0.001878023484954861,0.01130960902518539,0.008935431075298778,0.001367690037533965,2459182.45232,0.12242000037804246,1
153201 (2000 WO107),0.02064872284828975,-0.02029142766065263,0.001877654208833501,0.01130961168798273,0.008935431380282665,0.001367690225190888,2459182.45259,0.12269000010564923,1
153201 (2000 WO107),0.02064578234891897,-0.02029375087284763,0.001877298609351763,0.01130961425220717,0.008935431674487052,0.001367690405863802,2459182.45285,0.12295000022277236,1
153201 (2000 WO107),0.02064272875051836,-0.02029616344117584,0.001876929332651406,0.01130961691510708,0.00893543198054305,0.001367690593450646,2459182.45312,0.12322000041604042,1
153201 (2000 WO107),0.02063967515667243,-0.02029857600541805,0.001876560056538485,0.01130961957805287,0.008935432287144541,0.001367690781001342,2459182.45339,0.1234900001436472,1
153201 (2000 WO107),0.0206367346539085,-0.02030089921890981,0.001876204456749887,0.01130962214242246,0.008935432582906893,0.00136769096157212,2459182.45365,0.12375000026077032,1
153201 (2000 WO107),0.02063368105339257,-0.0203033117874696,0.001875835179901528,0.01130962480547184,0.008935432890580677,0.001367691149052814,2459182.45392,0.12402000045403838,1
153201 (2000 WO107),0.02063074055455948,-0.02030563499693929,0.001875479580656815,0.01130962736993213,0.008935433187374563,0.001367691329555542,2459182.45418,0.12428000010550022,1
153201 (2000 WO107),0.02062768695261641,-0.02030804756567453,0.001875110303707286,0.01130963003308045,0.008935433496120129,0.001367691516965907,2459182.45445,0.12455000029876828,1
153201 (2000 WO107),0.02062463335522866,-0.02031046013032641,0.001874741027345094,0.01130963269627453,0.008935433805411156,0.001367691704340117,2459182.45472,0.12482000002637506,1
153201 (2000 WO107),0.02062169284906954,-0.02031278334420101,0.001874385427318283,0.01130963526088312,0.008935434103763434,0.001367691884740943,2459182.45498,0.12508000014349818,1
153201 (2000 WO107),0.02061863924501159,-0.02031519591317185,0.001874016150220711,0.0113096379241806,0.008935434414126775,0.001367692072045145,2459182.45525,0.12535000033676624,1
153201 (2000 WO107),0.02061558564549328,-0.02031760847807159,0.001873646873708515,0.0113096405875238,0.008935434725035583,0.001367692259313192,2459182.45552,0.12562000006437302,1
153201 (2000 WO107),0.02060959153107818,-0.02032234426141742,0.00187292199628815,0.01130964581572241,0.008935435336926877,0.001367692626809815,2459182.45605,0.1261500003747642,1
153201 (2000 WO107),0.0206005438108312,-0.02032949261040332,0.001871827841912086,0.01130965370770533,0.008935436264520464,0.001367693181259896,2459182.45685,0.12695000041276217,1
153201 (2000 WO107),0.02059760330448348,-0.02033181582075102,0.001871472242139171,0.0113096562726911,0.008935436567020059,0.001367693361388186,2459182.45711,0.127210000064224,1
153201 (2000 WO107),0.02059454969475225,-0.02033422839038749,0.001871102964642954,0.01130965893638488,0.008935436881690805,0.001367693548409696,2459182.45738,0.12748000025749207,1
153201 (2000 WO107),0.02059149608428626,-0.02033664096012101,0.001870733687094414,0.01130966160012882,0.00893543719690757,0.001367693735395372,2459182.45765,0.12775000045076013,1
153201 (2000 WO107),0.02058855557587077,-0.02033896417072351,0.001870378087175533,0.01130966416525767,0.008935437500965074,0.001367693915421409,2459182.45791,0.12801000010222197,1
153201 (2000 WO107),0.02058550196400852,-0.02034137674061232,0.001870008809529734,0.01130966682909997,0.008935437817253648,0.001367694102336735,2459182.45818,0.12828000029549003,1
153201 (2000 WO107),0.02058244835668576,-0.02034378930643162,0.001869639532469402,0.01130966949298776,0.008935438134087694,0.001367694289215898,2459182.45845,0.1285500000230968,1
153201 (2000 WO107),0.02057950784095943,-0.02034611252143295,0.001869283931770672,0.0113096720582641,0.008935438439703656,0.001367694469140002,2459182.45871,0.12881000014021993,1
153201 (2000 WO107),0.02057656732456628,-0.02034843573651364,0.001868928331025139,0.01130967462358685,0.008935438745825943,0.001367694649030867,2459182.45897,0.12907000025734305,1
153201 (2000 WO107),0.0205704600997336,-0.02035326087289517,0.001868189775922879,0.01130967995170988,0.008935439383235854,0.00136769502254394,2459182.45951,0.1296100001782179,1
153201 (2000 WO107),0.02056751958127223,-0.02035558408823357,0.001867834175031666,0.01130968251717531,0.008935439690916085,0.001367695202332542,2459182.45977,0.12987000029534101,1
153201 (2000 WO107),0.02056446596971374,-0.02035799665455923,0.001867464897674311,0.01130968518135763,0.00893544001096561,0.001367695389000637,2459182.46004,0.1301400000229478,1
153201 (2000 WO107),0.02056141235217717,-0.02036040922512642,0.00186709561963073,0.01130968784559448,0.008935440331561715,0.001367695575633208,2459182.46031,0.13041000021621585,1
153201 (2000 WO107),0.02055847183167911,-0.02036273244069933,0.001866740018597512,0.0113096904112024,0.008935440640799886,0.001367695755319538,2459182.46057,0.13067000033333898,1
153201 (2000 WO107),0.02055541821798906,-0.02036514500728175,0.001866370741090916,0.01130969307553264,0.00893544096246728,0.001367695941881426,2459182.46084,0.13094000006094575,1
153201 (2000 WO107),0.02055236459830533,-0.02036755757811823,0.001866001462896249,0.01130969573991737,0.00893544128468127,0.001367696128407788,2459182.46111,0.1312100002542138,1
153201 (2000 WO107),0.02054942407577049,-0.02036988079392713,0.001865645861721124,0.0113096983056676,0.008935441595477394,0.00136769630799184,2459182.46137,0.13147000037133694,1
153201 (2000 WO107),0.02054637045994892,-0.02037229336076759,0.00186527658406535,0.01130970097014557,0.008935441918762674,0.001367696494447513,2459182.46164,0.1317400000989437,1
153201 (2000 WO107),0.02054342993602281,-0.02037461657676556,0.001864920982791433,0.01130970353599004,0.008935442230590966,0.001367696673963801,2459182.4619,0.13200000021606684,1
153201 (2000 WO107),0.02054037631353038,-0.02037702914793243,0.0018645517044009,0.01130970620057038,0.008935442554948658,0.001367696860349425,2459182.46217,0.1322700004093349,1
153201 (2000 WO107),0.02053438216961405,-0.02038176493126817,0.001863826825180302,0.01130971143118241,0.008935443193238106,0.001367697226112878,2459182.4627,0.1328000002540648,1
153201 (2000 WO107),0.02052827492488928,-0.02038659007006765,0.001863088268684897,0.01130971676068315,0.008935443845734808,0.001367697598635504,2459182.46324,0.13334000017493963,1
153201 (2000 WO107),0.02052533439688899,-0.02038891328654284,0.001862732667127594,0.01130971932681149,0.008935444160679066,0.001367697777947206,2459182.4635,0.13360000029206276,1
153201 (2000 WO107),0.0205222807753917,-0.02039132585407658,0.001862363389074965,0.01130972199168196,0.008935444488272031,0.001367697964120054,2459182.46377,0.13387000001966953,1
153201 (2000 WO107),0.02051934024599993,-0.02039364907074329,0.001862007787419006,0.01130972455790422,0.008935444804248481,0.001367698143363986,2459182.46403,0.13413000013679266,1
153201 (2000 WO107),0.02051628661783159,-0.02039606164260559,0.001861638508631677,0.01130972722287674,0.008935445132913894,0.001367698329466772,2459182.4643,0.13440000033006072,1
153201 (2000 WO107),0.02051323299420224,-0.02039847421040202,0.001861269230430151,0.01130972988789429,0.008935445462124793,0.001367698515533382,2459182.46457,0.1346700000576675,1
153201 (2000 WO107),0.02050757812709763,-0.02040294193401806,0.001860585380974206,0.01130973482324874,0.00893544607321725,0.001367698860006896,2459182.46507,0.13517000013962388,1
153201 (2000 WO107),0.02050452449614191,-0.02040535450623545,0.001860216101991624,0.0113097374884123,0.008935446403986002,0.001367699045971568,2459182.46534,0.13544000033289194,1
153201 (2000 WO107),0.0204985303356584,-0.02041009029160248,0.001859491221614874,0.01130974272016841,0.008935447054860147,0.001367699410908678,2459182.46587,0.13597000017762184,1
